class,cap-shape,cap-color,odor,gill-color,stalk-root,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-type,spore-print-color,population,habitat
e,x,g,n,w,b,p,p,w,p,k,v,d
e,f,n,n,u,b,p,p,w,p,n,v,d
e,f,n,n,u,b,g,w,w,p,k,y,d
e,x,g,n,u,b,w,g,w,p,k,v,d
e,f,g,n,n,b,g,p,w,p,n,y,d
e,x,e,n,u,b,g,g,w,p,n,y,d
e,x,e,n,n,b,w,w,w,p,k,y,d
p,x,w,p,n,e,w,w,w,p,k,v,g
e,f,g,n,n,b,w,w,w,p,k,v,d
e,x,g,n,p,b,g,p,w,p,k,v,d
e,f,e,n,w,b,w,p,w,p,k,v,d
e,f,g,n,p,b,p,p,w,p,k,v,d
e,x,n,n,w,b,w,w,w,p,n,v,d
e,x,e,n,w,b,g,w,w,p,n,y,d
e,x,e,n,w,b,w,w,w,p,n,y,d
e,x,e,n,w,b,g,w,w,p,k,y,d
e,f,g,n,n,b,p,g,w,p,n,y,d
e,x,g,n,p,b,w,w,w,p,k,v,d
e,f,n,n,p,b,w,p,w,p,n,v,d
e,x,n,n,p,b,p,p,w,p,n,v,d
e,x,g,n,n,b,p,p,w,p,k,v,d
e,x,g,n,u,b,p,p,w,p,n,v,d
e,x,n,n,p,b,p,p,w,p,k,y,d
e,f,n,n,w,b,g,p,w,p,n,v,d
e,x,n,n,u,b,g,w,w,p,k,y,d
e,x,n,n,p,b,p,g,w,p,k,y,d
e,f,n,n,p,b,p,g,w,p,k,v,d
e,x,n,n,u,b,p,g,w,p,n,y,d
e,x,n,n,p,b,g,w,w,p,n,v,d
e,x,n,n,p,b,g,p,w,p,k,y,d
e,f,g,n,n,b,p,p,w,p,n,y,d
e,x,e,n,u,b,w,w,w,p,n,y,d
e,f,n,n,p,b,g,g,w,p,n,v,d
p,x,p,c,g,b,w,w,w,p,k,v,d
e,x,e,n,u,b,p,p,w,p,n,y,d
e,f,n,n,w,b,p,g,w,p,k,y,d
e,x,n,n,w,b,p,p,w,p,k,y,d
e,f,e,n,u,b,p,g,w,p,n,v,d
e,x,e,n,n,b,w,g,w,p,k,y,d
e,x,g,n,w,b,w,g,w,p,n,y,d
e,x,g,n,n,b,p,w,w,p,n,y,d
e,x,g,n,p,b,g,w,w,p,k,v,d
e,x,g,n,u,b,p,g,w,p,n,y,d
e,f,g,n,p,b,w,g,w,p,n,y,d
e,x,e,n,u,b,w,g,w,p,n,v,d
e,f,n,n,p,b,p,g,w,p,k,y,d
e,f,e,n,u,b,g,w,w,p,k,v,d
e,x,g,n,u,b,w,w,w,p,n,y,d
e,x,g,n,w,b,p,p,w,p,k,y,d
e,x,g,n,n,b,p,w,w,p,k,y,d
p,x,g,f,h,b,b,b,w,l,h,y,g
e,x,n,n,u,b,w,p,w,p,k,v,d
e,x,e,n,p,b,g,p,w,p,n,y,d
e,x,n,n,w,b,p,g,w,p,k,v,d
e,f,n,n,p,b,w,w,w,p,n,y,d
e,f,n,n,p,b,p,w,w,p,k,v,d
e,f,g,n,n,b,w,w,w,p,k,y,d
e,f,g,n,p,b,p,w,w,p,n,y,d
e,x,g,n,w,b,p,p,w,p,n,y,d
e,x,g,n,k,e,w,w,w,e,n,a,g
e,x,g,n,n,b,w,w,w,p,k,y,d
e,x,e,n,p,b,w,p,w,p,k,y,d
e,f,n,n,p,b,p,p,w,p,k,v,d
e,x,e,n,n,b,g,w,w,p,n,y,d
e,x,g,n,p,b,w,w,w,p,n,v,d
e,x,n,n,p,b,g,g,w,p,k,y,d
e,x,e,n,w,b,w,p,w,p,n,v,d
e,x,n,n,w,b,w,p,w,p,k,v,d
e,f,g,n,p,b,w,w,w,p,k,y,d
e,x,g,n,n,b,g,w,w,p,k,y,d
e,x,g,n,u,b,w,p,w,p,k,v,d
e,f,n,n,u,b,p,w,w,p,n,y,d
e,x,g,n,p,b,g,g,w,p,k,v,d
e,f,n,n,p,b,g,p,w,p,n,v,d
e,x,e,n,p,b,p,w,w,p,k,v,d
e,x,n,n,u,b,p,p,w,p,k,y,d
e,x,g,n,w,b,g,p,w,p,k,v,d
e,f,g,n,p,b,w,g,w,p,k,v,d
e,x,g,n,p,b,w,g,w,p,n,v,d
e,x,n,n,w,b,g,g,w,p,k,v,d
e,x,g,n,w,b,p,w,w,p,n,v,d
e,x,g,n,p,b,w,p,w,p,n,y,d
e,x,e,n,n,b,w,p,w,p,n,v,d
e,x,n,n,w,b,p,g,w,p,k,v,d
e,x,g,n,u,b,w,g,w,p,k,y,d
p,f,n,p,k,e,w,w,w,p,k,s,u
e,x,g,n,n,e,w,w,w,e,n,s,g
e,x,g,n,u,b,g,p,w,p,k,v,d
e,x,e,n,n,b,w,g,w,p,k,y,d
p,x,p,c,u,b,w,w,w,p,n,s,d
e,x,n,n,w,b,p,p,w,p,k,y,d
e,x,e,n,p,b,w,g,w,p,k,v,d
e,x,n,n,p,b,w,w,w,p,n,y,d
e,x,e,n,u,b,p,g,w,p,k,v,d
e,x,w,n,k,e,w,w,w,e,n,s,g
e,f,g,n,p,b,g,p,w,p,n,v,d
e,x,g,n,n,b,g,p,w,p,n,v,d
e,x,g,n,n,b,p,p,w,p,n,v,d
e,x,e,n,n,b,g,w,w,p,n,y,d
e,x,g,n,n,b,p,w,w,p,k,v,d
e,x,g,n,w,b,w,p,w,p,n,v,d
e,x,e,n,p,b,g,p,w,p,k,y,d
p,f,w,p,p,e,w,w,w,p,n,v,u
e,f,n,n,u,b,w,w,w,p,n,y,d
e,x,e,n,w,b,g,w,w,p,k,y,d
e,x,e,n,n,b,p,p,w,p,n,v,d
e,x,g,n,p,b,w,g,w,p,k,v,d
e,f,w,n,h,e,w,w,w,e,k,s,g
e,x,n,n,k,e,w,w,w,e,n,a,g
e,x,n,n,w,b,p,p,w,p,k,v,d
e,f,n,n,n,b,p,g,w,p,n,v,d
e,x,e,n,p,b,w,g,w,p,n,y,d
e,x,e,n,u,b,p,p,w,p,n,y,d
e,x,e,n,p,b,p,w,w,p,n,y,d
e,f,n,n,w,b,w,p,w,p,k,y,d
e,x,g,n,w,b,w,w,w,p,k,v,d
e,f,n,n,w,b,w,g,w,p,k,v,d
e,f,e,n,n,b,w,p,w,p,n,y,d
e,x,e,n,w,b,p,p,w,p,n,v,d
p,x,w,c,p,b,w,w,w,p,n,s,d
e,f,n,n,u,b,p,p,w,p,k,y,d
e,f,g,n,p,b,p,p,w,p,n,y,d
e,f,n,n,u,b,w,w,w,p,k,v,d
e,x,n,n,p,b,p,g,w,p,k,v,d
e,x,e,n,w,b,g,p,w,p,k,y,d
e,f,w,n,n,e,w,w,w,e,n,s,g
e,x,g,n,u,b,p,p,w,p,n,y,d
e,x,e,n,p,b,p,p,w,p,k,v,d
e,f,n,n,n,b,w,g,w,p,n,v,d
e,f,n,n,p,b,w,g,w,p,k,v,d
e,x,n,n,n,b,g,w,w,p,k,y,d
e,x,g,n,n,b,w,p,w,p,n,y,d
e,x,n,n,n,b,w,w,w,p,k,v,d
e,x,g,n,u,b,p,w,w,p,n,y,d
e,x,n,n,w,b,w,w,w,p,k,y,d
e,x,n,n,p,b,w,p,w,p,k,v,d
e,f,n,n,p,b,p,w,w,p,n,y,d
e,x,g,n,n,b,w,p,w,p,n,v,d
e,x,e,n,w,b,p,p,w,p,k,y,d
e,x,n,n,n,b,p,p,w,p,k,y,d
p,x,g,f,g,b,n,b,w,l,h,y,p
e,f,g,n,u,b,p,p,w,p,k,v,d
e,x,e,n,u,b,g,g,w,p,k,v,d
p,x,g,f,h,b,p,b,w,l,h,v,d
e,x,e,n,n,b,w,w,w,p,k,v,d
e,x,e,n,n,b,w,g,w,p,k,v,d
p,x,g,f,h,b,b,n,w,l,h,y,d
p,x,p,c,n,b,w,w,w,p,n,s,d
e,x,g,n,u,b,w,w,w,p,k,v,d
e,f,g,n,p,b,p,g,w,p,n,y,d
e,x,g,n,u,b,w,p,w,p,n,v,d
e,x,g,n,w,b,w,p,w,p,k,y,d
e,x,g,n,n,b,w,g,w,p,n,v,d
e,f,g,n,n,b,g,g,w,p,n,y,d
e,x,g,n,w,b,w,p,w,p,n,y,d
e,x,e,n,p,b,g,p,w,p,k,v,d
e,x,n,n,w,b,w,w,w,p,k,y,d
e,x,n,n,u,b,p,g,w,p,k,v,d
e,f,n,n,p,b,w,g,w,p,k,y,d
e,f,n,n,u,b,p,w,w,p,n,v,d
e,f,g,n,n,b,p,g,w,p,k,y,d
e,x,g,n,p,b,w,g,w,p,k,y,d
e,x,n,n,u,b,p,p,w,p,n,v,d
e,x,e,n,w,b,p,g,w,p,n,v,d
e,f,n,n,u,b,p,g,w,p,n,v,d
e,x,g,n,n,b,p,w,w,p,n,v,d
e,x,n,n,u,b,p,g,w,p,k,y,d
p,x,w,c,g,b,w,w,w,p,k,v,d
e,f,n,n,u,b,w,p,w,p,k,y,d
e,x,e,n,w,b,p,w,w,p,n,v,d
e,x,n,n,n,b,g,g,w,p,n,y,d
e,f,g,n,n,b,p,p,w,p,k,v,d
e,x,e,n,w,b,w,p,w,p,k,y,d
p,x,g,f,p,b,b,p,w,l,h,y,d
e,x,e,n,n,b,w,p,w,p,k,y,d
e,f,g,n,p,b,g,g,w,p,n,v,d
e,f,e,n,w,b,w,w,w,p,k,v,d
e,x,e,n,p,b,p,p,w,p,n,v,d
p,x,g,f,p,b,b,p,w,l,h,v,g
e,x,n,n,w,b,w,g,w,p,n,y,d
e,x,n,n,p,b,g,p,w,p,k,v,d
e,x,n,n,p,b,g,w,w,p,k,v,d
e,x,n,n,n,b,w,w,w,p,k,y,d
e,x,g,n,u,b,w,g,w,p,n,y,d
e,x,n,n,n,b,w,g,w,p,k,y,d
e,x,g,n,p,b,g,g,w,p,k,y,d
e,x,e,n,n,b,p,p,w,p,k,y,d
e,x,e,n,n,b,p,w,w,p,k,v,d
e,x,g,n,p,b,p,g,w,p,n,v,d
e,f,e,n,n,b,w,g,w,p,n,v,d
e,f,n,n,n,b,p,p,w,p,k,v,d
e,f,n,n,w,b,w,g,w,p,n,v,d
e,x,g,n,p,b,p,p,w,p,n,v,d
e,x,g,n,w,b,p,g,w,p,n,y,d
e,x,e,n,u,b,p,g,w,p,k,v,d
e,f,n,n,w,b,g,g,w,p,n,v,d
e,f,n,n,p,b,p,g,w,p,n,v,d
e,x,e,n,p,b,g,p,w,p,k,y,d
e,x,n,n,n,b,p,w,w,p,n,v,d
e,f,n,n,p,b,w,w,w,p,k,y,d
e,f,n,n,w,b,p,p,w,p,n,v,d
p,x,g,f,g,b,b,n,w,l,h,v,p
e,x,g,n,n,b,w,w,w,p,k,y,d
e,x,n,n,w,b,g,g,w,p,n,y,d
e,x,g,n,n,b,w,g,w,p,n,y,d
e,x,g,n,n,b,p,p,w,p,n,y,d
e,x,g,n,w,b,g,w,w,p,k,v,d
e,f,n,n,u,b,w,w,w,p,k,y,d
e,f,g,n,n,b,g,g,w,p,k,y,d
e,x,n,n,n,b,p,g,w,p,k,v,d
e,x,e,n,w,b,p,w,w,p,k,y,d
e,f,n,n,n,b,g,w,w,p,n,v,d
p,x,g,f,g,b,p,n,w,l,h,v,p
e,x,e,n,p,b,p,w,w,p,n,v,d
e,f,n,n,n,b,g,g,w,p,n,v,d
e,x,e,n,n,b,w,p,w,p,k,y,d
e,x,e,n,n,b,w,g,w,p,n,v,d
e,x,e,n,p,b,p,p,w,p,k,y,d
e,f,g,n,w,b,p,w,w,p,n,v,d
e,f,n,n,u,b,w,g,w,p,n,y,d
e,x,g,n,n,b,g,g,w,p,n,y,d
e,f,g,n,p,b,p,g,w,p,k,v,d
e,x,n,n,w,b,w,p,w,p,k,y,d
e,x,g,n,p,b,w,w,w,p,n,y,d
e,x,g,n,u,b,g,w,w,p,n,y,d
e,x,n,n,w,b,w,w,w,p,n,y,d
e,x,e,n,p,b,g,g,w,p,k,y,d
e,f,n,n,u,b,g,g,w,p,n,v,d
e,x,e,n,n,b,p,p,w,p,n,v,d
e,x,n,n,n,b,w,g,w,p,n,y,d
e,f,n,n,u,b,p,g,w,p,k,y,d
e,x,e,n,p,b,g,g,w,p,n,v,d
e,x,g,n,w,b,w,g,w,p,n,v,d
e,x,n,n,p,b,w,w,w,p,n,v,d
p,x,g,c,g,b,w,w,w,p,n,v,d
e,f,g,n,n,b,p,p,w,p,n,v,d
e,x,n,n,w,b,g,g,w,p,n,y,d
e,f,n,n,p,e,w,w,w,e,k,a,g
e,f,n,n,w,b,g,w,w,p,n,v,d
e,x,g,n,n,b,p,w,w,p,n,y,d
e,f,g,n,w,b,g,g,w,p,n,v,d
e,x,g,n,w,b,w,w,w,p,n,v,d
e,f,e,n,p,b,p,g,w,p,n,v,d
e,x,g,n,n,b,p,g,w,p,n,y,d
e,x,g,n,n,b,p,g,w,p,n,v,d
e,f,g,n,n,b,p,g,w,p,n,v,d
e,x,n,n,p,b,g,g,w,p,k,v,d
e,f,n,n,u,b,g,g,w,p,k,y,d
e,x,e,n,p,b,p,w,w,p,n,v,d
e,x,e,n,w,b,w,w,w,p,k,v,d
e,f,n,n,u,b,g,g,w,p,k,v,d
e,x,n,n,w,b,p,p,w,p,n,y,d
e,x,g,n,u,b,g,w,w,p,n,y,d
e,f,g,n,p,b,g,p,w,p,k,y,d
e,f,w,n,h,e,w,w,w,e,k,s,g
e,x,n,n,p,b,w,g,w,p,n,v,d
e,x,g,n,u,b,g,g,w,p,k,y,d
e,f,e,n,n,b,p,g,w,p,n,y,d
e,x,e,n,w,b,g,g,w,p,k,v,d
e,x,n,n,u,b,g,g,w,p,n,y,d
e,f,n,n,w,b,p,w,w,p,k,y,d
e,x,g,n,p,b,p,g,w,p,k,v,d
e,f,n,n,w,b,w,w,w,p,k,v,d
e,x,e,n,u,b,w,w,w,p,k,y,d
e,x,e,n,p,b,g,g,w,p,k,v,d
e,x,e,n,w,b,p,w,w,p,k,v,d
e,x,e,n,w,b,p,w,w,p,n,y,d
e,x,e,n,p,b,g,w,w,p,n,v,d
e,x,e,n,p,b,g,g,w,p,n,v,d
e,f,n,n,p,b,g,p,w,p,n,y,d
e,x,g,n,n,b,g,p,w,p,k,v,d
e,x,g,n,p,b,p,w,w,p,k,v,d
e,x,g,n,u,b,p,g,w,p,k,y,d
e,x,n,n,n,b,w,g,w,p,n,v,d
e,x,e,n,n,b,g,g,w,p,k,y,d
e,x,e,n,w,b,g,g,w,p,n,y,d
e,x,g,n,u,b,g,p,w,p,n,y,d
e,x,e,n,w,b,p,p,w,p,n,v,d
e,f,n,n,n,b,p,w,w,p,n,y,d
e,x,e,n,p,b,p,g,w,p,n,v,d
e,f,n,n,w,b,w,p,w,p,n,y,d
e,f,n,n,w,b,g,g,w,p,k,v,d
e,f,n,n,u,b,p,p,w,p,k,v,d
e,x,g,n,n,b,w,p,w,p,k,v,d
e,x,e,n,u,b,p,p,w,p,n,v,d
e,x,e,n,u,b,p,w,w,p,n,y,d
e,f,g,n,n,b,p,p,w,p,k,y,d
e,f,n,n,p,b,p,p,w,p,n,v,d
e,x,n,n,n,b,g,p,w,p,n,y,d
e,f,n,n,u,b,p,g,w,p,k,v,d
p,x,p,c,p,b,w,w,w,p,n,v,d
e,x,e,n,p,b,w,w,w,p,k,y,d
e,x,n,n,w,b,w,w,w,p,n,v,d
e,x,e,n,w,b,g,p,w,p,n,y,d
e,f,n,n,n,b,g,p,w,p,n,v,d
e,f,n,n,w,b,g,g,w,p,k,y,d
e,x,g,n,w,b,p,w,w,p,k,v,d
e,f,n,n,n,e,w,w,w,e,n,a,g
e,x,g,n,w,b,p,g,w,p,k,y,d
e,x,n,n,w,b,w,p,w,p,n,v,d
e,x,n,n,p,b,p,w,w,p,k,v,d
e,f,g,n,p,b,w,g,w,p,n,v,d
e,x,e,n,n,b,g,g,w,p,n,y,d
e,f,n,n,p,b,g,p,w,p,k,y,d
p,x,g,f,h,b,b,p,w,l,h,y,g
e,x,e,n,w,b,w,w,w,p,n,v,d
e,x,g,n,u,b,p,g,w,p,k,v,d
e,x,e,n,n,b,p,w,w,p,n,v,d
e,x,e,n,n,b,p,g,w,p,k,y,d
e,x,e,n,n,b,g,w,w,p,k,v,d
e,f,n,n,w,b,w,g,w,p,n,y,d
e,f,n,n,u,b,g,p,w,p,k,v,d
e,x,n,n,w,b,w,g,w,p,k,v,d
e,x,e,n,u,b,g,w,w,p,n,y,d
e,x,e,n,w,b,p,g,w,p,k,v,d
e,x,n,n,n,b,p,g,w,p,k,y,d
e,x,g,n,u,b,w,w,w,p,k,v,d
e,x,n,n,u,b,g,w,w,p,k,v,d
e,x,e,n,p,b,w,p,w,p,n,y,d
e,x,e,n,u,b,g,p,w,p,n,y,d
e,x,e,n,u,b,w,p,w,p,k,y,d
e,x,e,n,p,b,w,g,w,p,n,v,d
e,x,n,n,p,b,g,w,w,p,k,y,d
e,x,e,n,p,b,p,p,w,p,n,y,d
e,f,e,n,w,b,g,p,w,p,n,v,d
e,f,n,n,w,b,p,w,w,p,k,y,d
e,x,e,n,u,b,w,w,w,p,k,v,d
e,x,n,n,u,b,g,w,w,p,n,v,d
e,x,e,n,n,b,g,p,w,p,n,y,d
e,f,g,n,p,b,g,p,w,p,n,y,d
e,x,n,n,p,b,g,w,w,p,n,v,d
e,f,e,n,n,b,p,p,w,p,k,v,d
e,x,n,n,u,b,g,p,w,p,k,y,d
e,x,e,n,p,b,p,g,w,p,n,y,d
e,x,g,n,u,b,p,g,w,p,n,y,d
e,f,g,n,p,b,w,p,w,p,k,v,d
e,x,n,n,u,b,w,w,w,p,n,y,d
e,x,g,n,h,e,w,w,w,e,k,s,g
e,f,n,n,n,b,w,g,w,p,n,y,d
e,x,g,n,w,b,g,p,w,p,n,y,d
e,x,g,n,n,b,w,p,w,p,k,y,d
e,x,n,n,u,b,g,w,w,p,k,y,d
e,x,e,n,u,b,g,g,w,p,n,v,d
e,x,e,n,n,b,g,g,w,p,k,y,d
e,x,n,n,w,b,w,g,w,p,k,y,d
e,x,e,n,w,b,p,g,w,p,k,y,d
e,x,e,n,u,b,p,w,w,p,k,y,d
e,x,n,n,u,b,g,w,w,p,n,y,d
e,f,g,n,p,b,w,w,w,p,n,y,d
e,x,e,n,u,b,w,w,w,p,k,y,d
e,f,n,n,p,b,p,g,w,p,k,v,d
e,x,n,n,w,b,p,g,w,p,n,v,d
e,x,e,n,w,b,g,w,w,p,n,y,d
e,x,g,n,n,b,p,g,w,p,k,v,d
e,x,n,n,u,b,w,w,w,p,k,y,d
e,x,g,n,n,b,w,g,w,p,n,y,d
p,x,g,c,p,b,w,w,w,p,k,v,d
e,x,n,n,n,b,p,w,w,p,n,y,d
e,x,g,n,p,b,p,p,w,p,n,y,d
e,x,n,n,n,b,g,p,w,p,k,y,d
e,x,g,n,w,b,g,g,w,p,k,v,d
e,x,n,n,w,b,g,p,w,p,n,v,d
e,f,n,n,p,b,w,g,w,p,n,v,d
e,f,n,n,w,b,p,p,w,p,k,y,d
e,x,n,n,n,b,w,p,w,p,n,v,d
e,f,n,n,p,b,p,w,w,p,k,y,d
e,f,n,n,w,b,w,w,w,p,n,y,d
e,f,g,n,u,b,w,w,w,p,k,y,d
e,x,g,n,u,b,p,w,w,p,k,y,d
e,x,g,n,w,b,w,g,w,p,k,y,d
e,x,g,n,u,b,w,g,w,p,n,v,d
e,f,n,n,u,b,g,p,w,p,n,v,d
e,x,g,n,n,b,w,p,w,p,n,v,d
p,x,g,f,g,b,b,p,w,l,h,v,d
e,f,n,n,w,b,p,w,w,p,n,v,d
e,x,g,n,w,b,g,g,w,p,k,y,d
e,x,g,n,u,b,w,g,w,p,n,y,d
p,x,g,f,g,b,b,p,w,l,h,y,d
e,f,n,n,u,b,w,w,w,p,n,v,d
e,x,e,n,n,b,g,p,w,p,n,v,d
e,x,n,n,u,b,g,g,w,p,k,v,d
e,x,e,n,p,b,p,g,w,p,k,v,d
e,x,e,n,p,b,g,p,w,p,n,y,d
e,x,n,n,p,b,w,p,w,p,n,v,d
e,f,n,n,n,b,w,p,w,p,k,v,d
e,x,e,n,n,b,g,p,w,p,n,v,d
e,x,g,n,w,b,w,p,w,p,k,v,d
e,f,n,n,u,b,g,p,w,p,k,y,d
e,x,e,n,p,b,g,p,w,p,n,v,d
e,x,g,n,u,b,g,w,w,p,k,y,d
e,f,g,n,p,b,p,w,w,p,k,y,d
e,f,g,n,p,b,g,g,w,p,k,v,d
e,f,n,n,n,b,g,w,w,p,k,y,d
e,x,n,n,w,b,p,w,w,p,n,y,d
e,x,e,n,w,b,g,g,w,p,n,y,d
e,f,g,n,p,e,w,w,w,e,k,s,g
e,x,e,n,p,b,g,w,w,p,k,y,d
e,f,g,n,p,b,g,w,w,p,n,y,d
e,x,e,n,w,b,g,p,w,p,k,y,d
e,x,g,n,u,b,w,w,w,p,n,v,d
e,f,n,n,w,b,w,g,w,p,k,y,d
e,x,e,n,w,b,p,g,w,p,n,v,d
e,x,e,n,n,b,g,w,w,p,n,v,d
e,x,g,n,w,b,w,g,w,p,k,v,d
p,x,w,c,g,b,w,w,w,p,n,s,d
e,x,e,n,p,b,p,p,w,p,n,y,d
e,x,e,n,n,b,w,p,w,p,k,v,d
e,x,n,n,w,b,p,w,w,p,n,y,d
e,f,w,n,h,e,w,w,w,e,n,s,g
e,x,g,n,n,b,g,w,w,p,n,y,d
e,f,g,n,n,b,w,p,w,p,n,v,d
e,x,g,n,w,b,p,g,w,p,n,y,d
e,f,e,n,w,b,w,p,w,p,k,y,d
e,x,e,n,n,b,p,p,w,p,k,y,d
e,x,n,n,n,b,g,g,w,p,k,v,d
e,x,e,n,n,b,g,g,w,p,n,v,d
e,x,e,n,n,b,w,w,w,p,n,v,d
e,f,e,n,n,b,w,w,w,p,k,v,d
e,f,n,n,w,b,p,g,w,p,n,v,d
e,x,g,n,p,b,w,w,w,p,n,v,d
e,x,g,n,p,b,g,w,w,p,n,y,d
e,x,g,n,n,b,g,p,w,p,n,v,d
e,x,e,n,w,b,g,p,w,p,n,v,d
e,x,n,n,w,b,g,w,w,p,k,y,d
e,f,n,n,n,e,w,w,w,e,k,s,g
e,x,e,n,w,b,w,g,w,p,n,y,d
e,x,g,n,n,b,g,g,w,p,n,y,d
e,x,n,n,u,b,p,p,w,p,k,v,d
e,x,g,n,p,b,g,p,w,p,n,y,d
e,x,e,n,n,b,p,g,w,p,n,y,d
e,f,n,n,u,b,p,w,w,p,k,v,d
e,x,g,n,u,b,w,w,w,p,k,y,d
e,f,g,n,p,b,p,g,w,p,n,v,d
e,x,e,n,u,b,p,p,w,p,k,v,d
e,f,n,n,n,b,w,g,w,p,k,v,d
e,x,g,n,p,b,g,p,w,p,n,y,d
e,x,n,n,p,b,w,p,w,p,n,y,d
e,x,e,n,w,b,w,p,w,p,k,v,d
e,x,e,n,u,b,p,p,w,p,k,y,d
e,x,n,n,u,b,w,w,w,p,n,v,d
e,f,n,n,n,b,p,p,w,p,k,y,d
e,x,g,n,n,b,w,w,w,p,k,v,d
e,x,e,n,w,b,p,p,w,p,n,y,d
e,f,n,n,w,b,w,p,w,p,n,v,d
e,f,n,n,n,b,p,p,w,p,n,y,d
e,x,e,n,u,b,g,p,w,p,k,y,d
e,x,g,n,u,b,p,g,w,p,k,y,d
e,x,g,n,u,b,g,g,w,p,k,v,d
p,x,p,c,u,b,w,w,w,p,k,v,d
e,x,n,n,p,b,g,g,w,p,n,y,d
e,x,e,n,p,b,w,p,w,p,n,v,d
e,f,n,n,p,e,w,w,w,e,n,s,g
e,x,g,n,p,b,p,g,w,p,k,y,d
e,x,g,n,u,b,p,p,w,p,k,y,d
e,x,n,n,u,b,p,w,w,p,k,y,d
e,f,g,n,n,b,p,w,w,p,n,y,d
e,x,g,n,w,b,g,p,w,p,n,v,d
e,x,n,n,w,b,g,p,w,p,k,y,d
e,x,e,n,w,b,g,p,w,p,n,y,d
e,x,n,n,u,b,p,p,w,p,n,v,d
e,f,g,n,n,b,g,p,w,p,n,v,d
e,f,n,n,w,b,g,g,w,p,n,y,d
e,x,g,n,w,b,g,g,w,p,n,v,d
e,x,e,n,u,b,w,w,w,p,n,y,d
e,x,g,n,p,b,p,w,w,p,k,v,d
e,f,g,n,p,b,g,w,w,p,k,y,d
e,x,e,n,u,b,p,w,w,p,n,y,d
p,x,p,c,u,b,w,w,w,p,k,s,d
e,f,n,n,w,b,p,p,w,p,k,v,d
e,x,e,n,w,b,g,g,w,p,k,v,d
e,x,g,n,u,b,g,w,w,p,k,y,d
e,x,g,n,n,b,g,g,w,p,k,v,d
e,x,g,n,n,b,g,g,w,p,k,y,d
e,x,e,n,n,b,g,p,w,p,n,y,d
e,x,n,n,u,b,p,p,w,p,n,y,d
e,x,g,n,p,b,p,g,w,p,n,y,d
e,x,e,n,u,b,g,w,w,p,k,v,d
e,x,n,n,p,b,w,w,w,p,k,v,d
e,x,g,n,w,b,p,g,w,p,n,v,d
e,x,n,n,u,b,p,w,w,p,n,y,d
e,x,e,n,p,b,p,w,w,p,k,y,d
e,x,e,n,p,b,w,p,w,p,n,y,d
e,x,g,n,w,b,w,p,w,p,n,y,d
e,f,g,n,n,b,g,w,w,p,k,y,d
e,f,e,n,w,b,w,p,w,p,n,y,d
e,f,g,n,p,b,g,g,w,p,n,y,d
e,x,e,n,p,b,g,w,w,p,n,y,d
e,x,e,n,p,b,g,w,w,p,n,v,d
e,x,w,n,k,e,w,w,w,e,k,s,g
e,x,n,n,w,b,w,p,w,p,k,v,d
e,x,e,n,n,b,w,w,w,p,n,y,d
e,f,e,n,u,b,p,p,w,p,k,v,d
e,x,g,n,n,b,w,p,w,p,k,y,d
e,f,n,n,n,b,p,g,w,p,k,v,d
p,x,g,c,n,b,w,w,w,p,k,v,d
e,f,e,n,w,b,p,p,w,p,k,v,d
e,x,g,n,w,b,w,g,w,p,k,v,d
e,x,n,n,k,e,w,w,w,e,k,a,g
e,x,e,n,u,b,w,g,w,p,k,y,d
p,x,w,c,u,b,w,w,w,p,n,v,d
e,x,e,n,p,b,g,p,w,p,k,v,d
e,f,g,n,p,b,p,p,w,p,k,v,d
e,f,n,n,u,b,w,g,w,p,k,v,d
e,x,n,n,p,b,p,p,w,p,k,v,d
e,f,n,n,u,b,g,g,w,p,k,v,d
e,x,g,n,n,b,w,w,w,p,n,y,d
e,f,n,n,n,b,g,p,w,p,k,v,d
e,x,g,n,w,b,g,w,w,p,n,y,d
e,f,n,n,p,b,g,p,w,p,n,y,d
e,x,g,n,n,b,p,w,w,p,n,v,d
p,x,g,f,h,b,n,p,w,l,h,y,p
e,x,g,n,n,b,w,w,w,p,n,y,d
e,x,g,n,w,b,w,w,w,p,k,v,d
e,x,g,n,n,b,p,g,w,p,k,y,d
e,x,e,n,p,b,p,p,w,p,k,y,d
e,x,g,n,p,b,w,w,w,p,k,y,d
e,x,g,n,p,b,w,p,w,p,n,y,d
e,f,g,n,n,b,g,w,w,p,n,y,d
e,x,e,n,n,b,g,g,w,p,n,y,d
e,x,g,n,p,b,g,w,w,p,n,v,d
e,x,e,n,u,b,p,p,w,p,k,v,d
e,x,n,n,w,b,p,g,w,p,k,y,d
e,x,g,n,u,b,g,g,w,p,n,v,d
e,x,e,n,n,b,w,p,w,p,n,y,d
e,f,n,n,p,b,p,p,w,p,k,y,d
e,x,e,n,w,b,w,w,w,p,k,y,d
e,f,n,n,u,b,w,g,w,p,n,v,d
e,x,n,n,w,b,g,g,w,p,k,y,d
e,x,g,n,u,b,g,p,w,p,n,v,d
e,f,e,n,u,b,p,w,w,p,k,y,d
e,x,g,n,u,b,g,p,w,p,k,y,d
e,x,g,n,n,b,p,w,w,p,k,y,d
e,x,g,n,w,b,w,w,w,p,n,y,d
p,x,g,f,g,b,b,n,w,l,h,y,p
e,x,g,n,p,b,w,g,w,p,k,v,d
